[run,subrun,event,newhaspi0]
[7565,192,9627,1.0]
[7565,196,9816,1.0]
[7003,190,9513,1.0]
[7003,190,9522,1.0]
[7004,1291,64551,1.0]
[7004,1291,64552,1.0]
[7004,1291,64557,1.0]
[7004,1291,64558,1.0]
[7004,1291,64572,1.0]
[7004,1291,64577,1.0]
[7004,1291,64599,1.0]
[7012,1614,80731,1.0]
[7012,1614,80737,1.0]
[7012,1614,80738,1.0]
[7012,1614,80742,1.0]
[7012,1614,80744,1.0]
[7008,125,6256,1.0]
[7008,125,6268,1.0]
[7008,125,6272,1.0]
[7008,125,6274,1.0]
[7008,125,6300,1.0]
[7054,1054,52705,1.0]
[7054,1054,52711,1.0]
[7054,1054,52713,1.0]
[7054,1054,52720,1.0]
[7054,1054,52725,1.0]
[7054,1054,52726,1.0]
[7054,1054,52737,1.0]
[7054,1054,52741,1.0]
[7025,544,27207,1.0]
[7025,544,27225,1.0]
[7025,544,27229,1.0]
[7025,544,27232,1.0]
[7025,544,27239,1.0]
[7025,544,27246,1.0]
[7054,789,39455,1.0]
[7054,789,39467,1.0]
[7054,789,39469,1.0]
[7054,789,39480,1.0]
[7054,789,39484,1.0]
[7054,789,39487,1.0]
[7054,789,39488,1.0]
[7742,61,3071,1.0]
[7742,251,12571,1.0]
[7022,279,13964,1.0]
[7022,279,13972,1.0]
[7022,279,13977,1.0]
[7022,279,13979,1.0]
[7022,279,13980,1.0]
[7022,279,13987,1.0]
[7022,279,13988,1.0]
[7022,279,13997,1.0]
[7017,1439,71952,1.0]
[7017,1439,71953,1.0]
[7017,1439,71961,1.0]
[7017,1439,71964,1.0]
[7017,1439,71975,1.0]
[7017,1439,71976,1.0]
[7017,1439,71980,1.0]
[7017,1439,71986,1.0]
[7017,1439,71989,1.0]
[7017,1439,71991,1.0]
[7017,1439,71996,1.0]
[7021,414,20702,1.0]
[7021,414,20708,1.0]
[7021,414,20715,1.0]
[7021,414,20719,1.0]
[7021,414,20730,1.0]
[7021,414,20732,1.0]
[7021,414,20733,1.0]
[7021,414,20735,1.0]
[7021,414,20736,1.0]
[7021,414,20743,1.0]
[7021,414,20744,1.0]
[7021,414,20748,1.0]
[7021,414,20750,1.0]
[6641,44,2209,1.0]
[6641,44,2245,1.0]
[7020,1409,70452,1.0]
[7020,1409,70459,1.0]
[7020,1409,70460,1.0]
[7020,1409,70471,1.0]
[7020,1409,70474,1.0]
[7020,1409,70483,1.0]
[7738,50,2533,1.0]
[7738,56,2816,1.0]
[7738,59,2966,1.0]
[7738,59,2972,1.0]
[6031,161,8093,1.0]
[6031,164,8211,1.0]
[7049,250,12508,1.0]
[7049,250,12514,1.0]
[7049,250,12520,1.0]
[7049,250,12527,1.0]
[7049,250,12533,1.0]
[7049,250,12535,1.0]
[7049,250,12540,1.0]
[7049,250,12542,1.0]
[7004,1375,68766,1.0]
[7004,1375,68783,1.0]
[7004,1375,68792,1.0]
[7004,1375,68794,1.0]
[7004,1375,68797,1.0]
[7020,834,41701,1.0]
[7020,834,41703,1.0]
[7020,834,41710,1.0]
[7020,834,41737,1.0]
[7020,834,41741,1.0]
[7020,834,41748,1.0]
[7020,1867,93358,1.0]
[7020,1867,93359,1.0]
[7020,1867,93361,1.0]
[7020,1867,93378,1.0]
[7020,1867,93389,1.0]
[7020,1867,93390,1.0]
[7054,1181,59058,1.0]
[7054,1181,59085,1.0]
[6973,108,5436,1.0]
[6973,176,8823,1.0]
[6973,176,8845,1.0]
[6973,177,8851,1.0]
[6633,28,1409,1.0]
[6633,28,1425,1.0]
[6633,29,1459,1.0]
[6633,29,1482,1.0]
[6633,34,1710,1.0]
[6633,36,1819,1.0]
[6633,36,1844,1.0]
[6633,37,1864,1.0]
[6633,37,1871,1.0]
[7004,1323,66154,1.0]
[7004,1323,66157,1.0]
[7004,1323,66162,1.0]
[7004,1323,66167,1.0]
[7004,1323,66179,1.0]
[7004,1323,66198,1.0]
[7012,1317,65860,1.0]
[7012,1317,65867,1.0]
[7012,1317,65876,1.0]
[7012,1317,65877,1.0]
[7012,1317,65884,1.0]
[7012,1317,65897,1.0]
[7012,1317,65899,1.0]
[7018,742,37105,1.0]
[7018,742,37117,1.0]
[7018,742,37135,1.0]
[7017,1526,76316,1.0]
[7017,1526,76318,1.0]
[7017,1526,76323,1.0]
[7017,1526,76329,1.0]
[7017,1526,76339,1.0]
[7017,1526,76340,1.0]
[7017,1526,76350,1.0]
[7049,1801,90052,1.0]
[7049,1801,90053,1.0]
[7049,1801,90060,1.0]
[7049,1801,90064,1.0]
[7049,1801,90069,1.0]
[7049,1801,90075,1.0]
[7049,1801,90080,1.0]
[7049,1801,90089,1.0]
[5458,34,1722,1.0]
[5458,34,1746,1.0]
[7017,1607,80357,1.0]
[7017,1607,80359,1.0]
[7017,1607,80374,1.0]
[7054,1401,70055,1.0]
[7054,1401,70061,1.0]
[7054,1401,70063,1.0]
[7054,1401,70068,1.0]
[7054,1401,70076,1.0]
[7054,1401,70081,1.0]
[7054,1401,70092,1.0]
[7054,1401,70099,1.0]
[6058,107,5378,1.0]
[6058,108,5410,1.0]
[6058,108,5432,1.0]
[7017,1336,66807,1.0]
[7017,1336,66811,1.0]
[7017,1336,66812,1.0]
[7017,1336,66817,1.0]
[7017,1336,66822,1.0]
[7017,1336,66826,1.0]
[7017,1336,66828,1.0]
[7017,1336,66842,1.0]
[7765,148,7434,1.0]
[5495,21,1086,1.0]
[5495,23,1195,1.0]
[5495,26,1346,1.0]
[5495,27,1395,1.0]
[5495,27,1400,1.0]
[5495,29,1452,1.0]
[5977,106,5312,1.0]
[5977,108,5433,1.0]
[5977,112,5623,1.0]
[5977,114,5706,1.0]
[5977,114,5729,1.0]
[7408,123,6200,1.0]
[5891,171,8561,1.0]
[5891,172,8603,1.0]
[5891,172,8605,1.0]
[5891,174,8716,1.0]
[5891,176,8826,1.0]
[5891,177,8887,1.0]
[5891,178,8950,1.0]
[7017,401,20056,1.0]
[7017,401,20065,1.0]
[7017,401,20069,1.0]
[7017,401,20070,1.0]
[7017,401,20073,1.0]
[7017,401,20082,1.0]
[7017,401,20085,1.0]
[7017,401,20087,1.0]
[7017,401,20090,1.0]
[7017,401,20092,1.0]
[7003,166,8302,1.0]
[7003,166,8310,1.0]
[7003,166,8322,1.0]
[7003,166,8334,1.0]
[7003,166,8338,1.0]
[7003,166,8340,1.0]
[6301,31,1551,1.0]
[6301,31,1572,1.0]
[6301,34,1711,1.0]
[6301,35,1752,1.0]
[6301,35,1762,1.0]
[6301,36,1823,1.0]
[6301,36,1833,1.0]
[6441,74,3736,1.0]
[6441,74,3750,1.0]
[7004,526,26307,1.0]
[7004,526,26315,1.0]
[7004,526,26324,1.0]
[7004,526,26331,1.0]
[7004,526,26332,1.0]
[7004,526,26344,1.0]
[7054,1017,50864,1.0]
[7054,1017,50866,1.0]
[7054,1017,50868,1.0]
[7054,1017,50871,1.0]
[7054,1017,50880,1.0]
[7054,1017,50881,1.0]
[7054,1017,50882,1.0]
[7054,1017,50886,1.0]
[7054,1017,50898,1.0]
[7010,852,42602,1.0]
[7010,852,42605,1.0]
[7010,852,42609,1.0]
[7010,852,42610,1.0]
[7010,852,42613,1.0]
[7010,852,42633,1.0]
[7010,852,42640,1.0]
[7010,852,42641,1.0]
[7020,981,49057,1.0]
[7020,981,49060,1.0]
[7020,981,49064,1.0]
[7020,981,49076,1.0]
[7020,981,49084,1.0]
[7020,981,49087,1.0]
[7020,981,49090,1.0]
[7020,981,49092,1.0]
[7020,981,49093,1.0]
[7020,981,49098,1.0]
[6230,128,6418,1.0]
[6230,128,6430,1.0]
[6230,128,6443,1.0]
[6230,130,6544,1.0]
[6230,130,6548,1.0]
[6230,132,6646,1.0]
[6230,133,6680,1.0]
[6230,136,6823,1.0]
[6230,139,6961,1.0]
[7018,855,42760,1.0]
[7018,855,42761,1.0]
[7018,855,42795,1.0]
[7013,130,6508,1.0]
[7013,130,6511,1.0]
[7013,130,6520,1.0]
[7013,130,6530,1.0]
[7013,130,6532,1.0]
[7013,130,6543,1.0]
[7049,832,41602,1.0]
[7049,832,41607,1.0]
[7049,832,41625,1.0]
[7049,832,41634,1.0]
[7049,832,41635,1.0]
[7049,832,41643,1.0]
[7049,832,41645,1.0]
[7049,832,41648,1.0]
[7004,972,48605,1.0]
[7004,972,48611,1.0]
[7004,972,48629,1.0]
[7004,972,48630,1.0]
[7004,972,48646,1.0]
[7004,972,48649,1.0]
[6836,71,3575,1.0]
[7025,618,30903,1.0]
[7025,618,30908,1.0]
[7025,618,30912,1.0]
[7025,618,30916,1.0]
[7025,618,30942,1.0]
[7025,618,30944,1.0]
[7008,215,10753,1.0]
[7008,215,10770,1.0]
[7008,215,10774,1.0]
[7008,215,10781,1.0]
[7008,215,10782,1.0]
[7023,870,43505,1.0]
[7023,870,43514,1.0]
[7023,870,43515,1.0]
[7023,870,43521,1.0]
[7023,870,43542,1.0]
[7023,870,43545,1.0]
[7021,244,12201,1.0]
[7021,244,12208,1.0]
[7021,244,12209,1.0]
[7021,244,12212,1.0]
[7021,244,12222,1.0]
[7021,244,12231,1.0]
[7498,159,7972,1.0]
[5450,31,1553,1.0]
[5450,31,1600,1.0]
[6025,72,3622,1.0]
[6025,72,3629,1.0]
[6025,72,3648,1.0]
[6025,73,3677,1.0]
[6025,74,3704,1.0]
[6025,75,3787,1.0]
[6025,77,3896,1.0]
[6025,78,3950,1.0]
[6025,80,4013,1.0]
[6074,40,2031,1.0]
[6074,41,2051,1.0]
[6074,42,2117,1.0]
[6074,45,2256,1.0]
[6074,47,2378,1.0]
[6074,49,2457,1.0]
[7055,279,13951,1.0]
[7055,279,13953,1.0]
[7055,279,13966,1.0]
[7055,279,13974,1.0]
[7055,279,13978,1.0]
[7055,279,13980,1.0]
[7055,279,13982,1.0]
[7055,279,13984,1.0]
[7055,279,13997,1.0]
[7020,1431,71580,1.0]
[7020,1431,71589,1.0]
[7020,1431,71591,1.0]
[7020,1431,71598,1.0]
[6680,54,2704,1.0]
[6680,55,2775,1.0]
[6680,56,2825,1.0]
[6680,57,2868,1.0]
[6680,57,2885,1.0]
[6680,57,2896,1.0]
[6680,59,2958,1.0]
[6680,60,3014,1.0]
[6680,60,3049,1.0]
[6680,62,3144,1.0]
[7047,8,401,1.0]
[7047,8,403,1.0]
[7047,8,413,1.0]
[7047,8,428,1.0]
[7047,8,429,1.0]
[7047,8,432,1.0]
[7004,255,12751,1.0]
[7004,255,12760,1.0]
[7004,255,12764,1.0]
[7004,255,12768,1.0]
[7004,255,12790,1.0]
[7004,255,12792,1.0]
[6749,14,713,1.0]
[6749,16,808,1.0]
[6749,17,865,1.0]
[6229,37,1897,1.0]
[7017,928,46407,1.0]
[7017,928,46431,1.0]
[7017,928,46438,1.0]
[7017,928,46445,1.0]
[7014,269,13457,1.0]
[7014,269,13470,1.0]
[7014,269,13474,1.0]
[7014,269,13475,1.0]
[7014,269,13477,1.0]
[7014,269,13494,1.0]
[7014,269,13495,1.0]
[5779,42,2138,1.0]
[5779,46,2312,1.0]
[5779,46,2329,1.0]
[5397,112,5609,1.0]
[5397,112,5634,1.0]
[5397,112,5639,1.0]
[5397,115,5792,1.0]
[5397,140,7041,1.0]
[5070,65,3297,1.0]
[6915,59,2979,1.0]
[6915,59,2985,1.0]
[6915,61,3061,1.0]
[6915,61,3088,1.0]
[6915,62,3104,1.0]
[6915,63,3166,1.0]
[6915,65,3253,1.0]
[6915,65,3255,1.0]
[6915,65,3258,1.0]
[6915,65,3264,1.0]
[6915,66,3326,1.0]
[6915,66,3350,1.0]
[6915,67,3381,1.0]
[6915,67,3390,1.0]
[6915,68,3428,1.0]
[6915,69,3478,1.0]
[7021,784,39206,1.0]
[7021,784,39208,1.0]
[7021,784,39209,1.0]
[7021,784,39210,1.0]
[7021,784,39214,1.0]
[7021,784,39217,1.0]
[7021,784,39219,1.0]
[7021,784,39224,1.0]
[7021,784,39225,1.0]
[7021,784,39226,1.0]
[7021,349,17454,1.0]
[7021,349,17456,1.0]
[7021,349,17461,1.0]
[7021,349,17463,1.0]
[7021,349,17466,1.0]
[7021,349,17469,1.0]
[7021,349,17470,1.0]
[7021,349,17493,1.0]
[7021,349,17494,1.0]
[7021,349,17495,1.0]
[7020,1014,50706,1.0]
[7020,1014,50711,1.0]
[7020,1014,50722,1.0]
[7020,1014,50725,1.0]
[7020,1014,50729,1.0]
[7020,1014,50744,1.0]
[7022,111,5557,1.0]
[7022,111,5563,1.0]
[7022,111,5571,1.0]
[7022,111,5578,1.0]
[7010,1078,53911,1.0]
[7010,1078,53920,1.0]
[7010,1078,53928,1.0]
[7010,1078,53934,1.0]
[7010,1078,53938,1.0]
[7010,1078,53940,1.0]
[6417,63,3197,1.0]
[6417,64,3204,1.0]
[6417,68,3426,1.0]
[6417,69,3459,1.0]
[6417,69,3463,1.0]
[7006,307,15354,1.0]
[7006,307,15374,1.0]
[7006,307,15391,1.0]
[7006,307,15393,1.0]
[7006,307,15394,1.0]
[5066,10,526,1.0]
[7012,1585,79256,1.0]
[7012,1585,79263,1.0]
[7012,1585,79269,1.0]
[7012,1585,79274,1.0]
[7012,1585,79283,1.0]
[6318,10,509,1.0]
[6318,10,536,1.0]
[6318,11,588,1.0]
[6318,13,673,1.0]
[6318,13,675,1.0]
[6318,15,778,1.0]
[6318,15,779,1.0]
[6318,18,905,1.0]
[6318,18,946,1.0]
[7014,169,8481,1.0]
[7014,169,8496,1.0]
[6490,16,809,1.0]
[6490,16,824,1.0]
[6490,16,844,1.0]
[6490,17,870,1.0]
[6490,18,917,1.0]
[6490,18,920,1.0]
[6490,18,930,1.0]
[6490,18,933,1.0]
[6490,18,934,1.0]
[6490,21,1066,1.0]
[6490,23,1174,1.0]
[6490,23,1184,1.0]
[6490,25,1271,1.0]
[7004,1344,67209,1.0]
[7004,1344,67221,1.0]
[7004,1344,67226,1.0]
[7004,1344,67231,1.0]
[7004,1344,67239,1.0]
[7004,1344,67250,1.0]
[5906,69,3456,1.0]
[5906,72,3609,1.0]
[5906,72,3642,1.0]
[5906,73,3673,1.0]
[5906,110,5515,1.0]
[5906,110,5535,1.0]
[5906,110,5537,1.0]
[5906,111,5563,1.0]
[5906,111,5576,1.0]
[6798,108,5413,1.0]
[6798,108,5427,1.0]
[6798,108,5437,1.0]
[6798,111,5574,1.0]
[7025,3,152,1.0]
[7025,3,163,1.0]
[7025,3,167,1.0]
[7025,3,178,1.0]
[7025,3,185,1.0]
[7025,3,192,1.0]
[7025,3,197,1.0]
[6336,72,3604,1.0]
[6336,73,3651,1.0]
[6336,76,3830,1.0]
[6336,171,8566,1.0]
[6336,172,8608,1.0]
[6336,173,8676,1.0]
[6336,175,8769,1.0]
[5947,1,76,1.0]
[5947,2,135,1.0]
[7014,828,41405,1.0]
[7014,828,41410,1.0]
[7014,828,41419,1.0]
[7014,828,41420,1.0]
[7014,828,41422,1.0]
[7014,828,41425,1.0]
[7014,828,41427,1.0]
[7014,828,41429,1.0]
[7014,828,41433,1.0]
[7014,828,41440,1.0]
[7014,1373,68652,1.0]
[7014,1373,68653,1.0]
[7014,1373,68659,1.0]
[7014,1373,68660,1.0]
[7014,1373,68674,1.0]
[7014,1373,68678,1.0]
[7014,1373,68689,1.0]
[7014,1373,68697,1.0]
[7046,12,606,1.0]
[7046,12,613,1.0]
[7046,12,615,1.0]
[7046,12,618,1.0]
[7046,12,630,1.0]
[7046,12,631,1.0]
[7046,12,632,1.0]
[7014,735,36759,1.0]
[7014,735,36766,1.0]
[7014,735,36780,1.0]
[7014,735,36786,1.0]
[7014,735,36787,1.0]
[7014,735,36790,1.0]
[7014,735,36791,1.0]
[7014,735,36800,1.0]
[5576,44,2245,1.0]
[5576,46,2321,1.0]
[5576,101,5065,1.0]
[5576,104,5211,1.0]
[5576,106,5330,1.0]
[5576,107,5375,1.0]
[5576,109,5456,1.0]
[6379,185,9293,1.0]
[6379,186,9339,1.0]
[6379,187,9367,1.0]
[6379,188,9418,1.0]
[6379,188,9449,1.0]
[6379,190,9542,1.0]
[6444,158,7927,1.0]
[6444,160,8038,1.0]
[6444,163,8178,1.0]
[7003,699,34951,1.0]
[7003,699,34960,1.0]
[7003,699,34964,1.0]
[7003,699,34967,1.0]
[7003,699,34971,1.0]
[7003,699,34986,1.0]
[7003,699,34996,1.0]
[7003,699,34998,1.0]
[7001,1174,58702,1.0]
[7001,1174,58707,1.0]
[7001,1174,58734,1.0]
[7001,1174,58737,1.0]
[7001,1174,58738,1.0]
[7001,1174,58743,1.0]
[7116,5,287,1.0]
[7116,5,292,1.0]
[7116,5,296,1.0]
[7116,8,420,1.0]
[7116,8,427,1.0]
[7116,8,448,1.0]
[7116,9,496,1.0]
[7116,10,550,1.0]
[7116,12,638,1.0]
[7010,297,14883,1.0]
[7010,297,14898,1.0]
[7010,297,14899,1.0]
[7012,1371,68582,1.0]
[6092,54,2727,1.0]
[6092,56,2817,1.0]
[6092,56,2839,1.0]
[6092,174,8705,1.0]
[7010,124,6204,1.0]
[7010,124,6213,1.0]
[7010,124,6215,1.0]
[7010,124,6240,1.0]
[7010,124,6249,1.0]
[7055,496,24811,1.0]
[7055,496,24822,1.0]
[7055,496,24824,1.0]
[7055,496,24826,1.0]
[7055,496,24830,1.0]
[7055,496,24842,1.0]
[5433,60,3016,1.0]
[5433,60,3040,1.0]
[5433,62,3116,1.0]
[5433,62,3125,1.0]
[5433,63,3158,1.0]
[5433,64,3216,1.0]
[5433,65,3278,1.0]
[5433,67,3364,1.0]
[5433,67,3393,1.0]
[5501,66,3304,1.0]
[5341,191,9596,1.0]
[5341,192,9617,1.0]
[5341,192,9621,1.0]
[5341,192,9631,1.0]
[5341,193,9692,1.0]
[5341,196,9803,1.0]
[5341,198,9914,1.0]
[5341,198,9950,1.0]
[6410,192,9623,1.0]
[6952,9,461,1.0]
[6952,9,500,1.0]
[6952,10,520,1.0]
[6952,13,677,1.0]
[6952,13,681,1.0]
[6952,13,687,1.0]
[6952,18,927,1.0]
[7398,12,631,1.0]
[7398,14,733,1.0]
[5339,34,1718,1.0]
[5339,34,1748,1.0]
[5339,36,1847,1.0]
[5339,38,1950,1.0]
[7010,107,5365,1.0]
[7010,107,5368,1.0]
[7010,107,5371,1.0]
[7010,107,5388,1.0]
[7010,107,5395,1.0]
[7010,107,5400,1.0]
[6052,38,1920,1.0]
[6052,38,1945,1.0]
[6052,39,1976,1.0]
[6052,40,2008,1.0]
[6052,40,2032,1.0]
[6052,41,2052,1.0]
[6052,41,2089,1.0]
[6052,42,2111,1.0]
[6052,42,2117,1.0]
[6052,42,2118,1.0]
[6052,47,2354,1.0]
[6052,47,2364,1.0]
[6052,47,2369,1.0]
[6158,16,829,1.0]
[6138,80,4036,1.0]
[7023,1006,50308,1.0]
[7023,1006,50323,1.0]
[7023,1006,50324,1.0]
[7023,1006,50328,1.0]
[7023,1006,50337,1.0]
[7023,1006,50348,1.0]
[6203,51,2590,1.0]
[6203,52,2604,1.0]
[6203,52,2608,1.0]
[6203,54,2719,1.0]
[6203,54,2729,1.0]
[6203,57,2858,1.0]
[6203,57,2896,1.0]
[6203,58,2919,1.0]
[6203,59,2956,1.0]
[6203,59,2964,1.0]
[6444,99,4985,1.0]
[6444,103,5168,1.0]
[6444,103,5180,1.0]
[6444,103,5192,1.0]
[6444,104,5249,1.0]
[6407,138,6910,1.0]
[6407,141,7084,1.0]
[6407,142,7142,1.0]
[7054,1534,76705,1.0]
[7054,1534,76723,1.0]
[7054,1534,76730,1.0]
[7054,1534,76737,1.0]
[7017,1265,63253,1.0]
[7017,1265,63262,1.0]
[7017,1265,63270,1.0]
[7017,1265,63273,1.0]
[7017,1265,63274,1.0]
[7017,1265,63277,1.0]
[7017,1265,63284,1.0]
[7017,1265,63288,1.0]
[7017,1265,63289,1.0]
[7017,1265,63295,1.0]
[7017,1265,63296,1.0]
[7017,1265,63297,1.0]
[6199,215,10764,1.0]
[6199,215,10784,1.0]
[6199,226,11322,1.0]
[6199,228,11410,1.0]
[7048,160,8006,1.0]
[7048,160,8013,1.0]
[7048,160,8015,1.0]
[7048,160,8016,1.0]
[7048,160,8025,1.0]
[7048,160,8035,1.0]
[7048,160,8038,1.0]
[7048,160,8040,1.0]
[7048,160,8041,1.0]
[7048,160,8042,1.0]
[7021,828,41402,1.0]
[7021,828,41410,1.0]
[7021,828,41418,1.0]
[7021,828,41422,1.0]
[7021,828,41427,1.0]
[7021,828,41433,1.0]
[7021,828,41437,1.0]
[7021,828,41443,1.0]
[7021,828,41448,1.0]
[7021,828,41449,1.0]
[7021,828,41450,1.0]
[7008,627,31358,1.0]
[7008,627,31362,1.0]
[7008,627,31373,1.0]
[7008,627,31374,1.0]
[7008,627,31384,1.0]
[7008,627,31393,1.0]
[7008,627,31394,1.0]
[7008,627,31396,1.0]
[7008,627,31398,1.0]
[7008,627,31399,1.0]
[7008,627,31400,1.0]
[7699,49,2455,1.0]
[7699,74,3744,1.0]
[6404,11,558,1.0]
[6404,16,826,1.0]
[6404,16,845,1.0]
[7054,130,6508,1.0]
[7054,130,6509,1.0]
[7054,130,6511,1.0]
[7054,130,6514,1.0]
[7054,130,6518,1.0]
[7054,130,6521,1.0]
[7054,130,6530,1.0]
[7054,130,6534,1.0]
[7054,130,6547,1.0]
[6350,17,884,1.0]
[6350,18,934,1.0]
[6350,21,1076,1.0]
[6350,22,1149,1.0]
[6350,24,1248,1.0]
[6350,25,1290,1.0]
[6350,25,1297,1.0]
[6350,26,1333,1.0]
[7768,244,12233,1.0]
[7768,249,12469,1.0]
[7768,249,12495,1.0]
[7768,250,12548,1.0]
[5191,52,2603,1.0]
[5191,54,2715,1.0]
[5191,55,2765,1.0]
[5191,55,2766,1.0]
[5191,56,2825,1.0]
[5191,57,2853,1.0]
[5191,58,2922,1.0]
[5191,61,3079,1.0]
[5191,61,3091,1.0]
[5344,72,3610,1.0]
[5344,72,3631,1.0]
[6879,214,10728,1.0]
[6879,214,10733,1.0]
[6879,214,10750,1.0]
[7025,545,27264,1.0]
[7025,545,27277,1.0]
[7025,545,27292,1.0]
[7025,545,27299,1.0]
[5038,1,79,1.0]
[5038,2,119,1.0]
[5038,5,277,1.0]
[6190,56,2806,1.0]
[6190,56,2842,1.0]
[6190,58,2932,1.0]
[6190,60,3030,1.0]
[6190,61,3075,1.0]
[6190,63,3189,1.0]
[6615,18,903,1.0]
[6615,18,932,1.0]
[6615,19,962,1.0]
[6615,22,1127,1.0]
[6615,26,1314,1.0]
[6615,26,1348,1.0]
[6615,27,1368,1.0]
[7004,336,16806,1.0]
[7004,336,16816,1.0]
[7004,336,16817,1.0]
[7004,336,16819,1.0]
[7004,336,16820,1.0]
[7004,336,16830,1.0]
[7004,336,16842,1.0]
[7004,336,16846,1.0]
[7025,395,19767,1.0]
[7025,395,19768,1.0]
[7025,395,19779,1.0]
[7025,395,19785,1.0]
[7025,395,19792,1.0]
[7025,395,19796,1.0]
[7049,1026,51315,1.0]
[7049,1026,51329,1.0]
[7049,1026,51333,1.0]
[7049,1026,51334,1.0]
[7049,1026,51345,1.0]
[7004,721,36051,1.0]
[7004,721,36054,1.0]
[7004,721,36060,1.0]
[7004,721,36071,1.0]
[7004,721,36083,1.0]
[7004,721,36085,1.0]
[7004,721,36089,1.0]
[7004,721,36090,1.0]
[7004,721,36094,1.0]
[7004,721,36099,1.0]
[7020,1863,93169,1.0]
[7020,1863,93189,1.0]
[7020,1863,93190,1.0]
[7012,1369,68451,1.0]
[7012,1369,68465,1.0]
[7012,1369,68466,1.0]
[7012,1369,68474,1.0]
[7012,1369,68479,1.0]
[7012,1369,68484,1.0]
[7012,1369,68489,1.0]
[7007,9,454,1.0]
[7007,9,473,1.0]
[7007,9,483,1.0]
[7007,9,485,1.0]
[7007,9,487,1.0]
[7007,9,494,1.0]
[7049,298,14911,1.0]
[7049,298,14913,1.0]
[7049,298,14918,1.0]
[7049,298,14919,1.0]
[7049,298,14924,1.0]
[7049,298,14928,1.0]
[6201,45,2260,1.0]
[6107,1,51,1.0]
[6107,2,109,1.0]
[6663,104,5243,1.0]
[6663,105,5297,1.0]
[6663,106,5330,1.0]
[6663,106,5337,1.0]
[6663,109,5473,1.0]
[6663,110,5531,1.0]
[6663,110,5550,1.0]
[6663,111,5582,1.0]
[6663,112,5602,1.0]
[6663,112,5624,1.0]
[6663,113,5684,1.0]
[6426,41,2094,1.0]
[6426,42,2141,1.0]
[6426,43,2174,1.0]
[6426,43,2187,1.0]
[6426,45,2268,1.0]
[6426,46,2321,1.0]
[6426,47,2395,1.0]
[6426,48,2406,1.0]
[5051,98,4909,1.0]
[6026,62,3110,1.0]
[6026,69,3457,1.0]
[6026,69,3469,1.0]
[7001,358,17905,1.0]
[7001,358,17930,1.0]
[7001,358,17932,1.0]
[7001,358,17941,1.0]
[7007,105,5285,1.0]
[7007,105,5287,1.0]
[7007,105,5296,1.0]
[7007,105,5299,1.0]
[7008,276,13803,1.0]
[7008,276,13804,1.0]
[7008,276,13819,1.0]
[7008,276,13823,1.0]
[7008,276,13828,1.0]
[7008,276,13849,1.0]
[7008,276,13850,1.0]
[6427,128,6423,1.0]
[6427,128,6425,1.0]
[6427,128,6438,1.0]
[6427,129,6469,1.0]
[6427,131,6584,1.0]
[6427,132,6608,1.0]
[6427,134,6705,1.0]
[6427,134,6709,1.0]
[6427,135,6769,1.0]
[6599,4,209,1.0]
[6599,5,274,1.0]
[6599,6,320,1.0]
[6599,47,2384,1.0]
[6599,47,2396,1.0]
[6081,14,714,1.0]
[6081,14,724,1.0]
[7004,1331,66552,1.0]
[7004,1331,66560,1.0]
[7004,1331,66562,1.0]
[7004,1331,66564,1.0]
[7004,1331,66567,1.0]
[7004,1331,66581,1.0]
[7004,1331,66590,1.0]
[7008,220,11009,1.0]
[7008,220,11036,1.0]
[7008,220,11046,1.0]
[7008,220,11048,1.0]
[7008,220,11049,1.0]
[6118,88,4414,1.0]
[6118,112,5603,1.0]
[7503,14,715,1.0]
[7503,14,747,1.0]
[7503,134,6729,1.0]
[7001,1066,53308,1.0]
[7001,1066,53311,1.0]
[7001,1066,53319,1.0]
[7001,1066,53322,1.0]
[7001,1066,53328,1.0]
[7001,1066,53336,1.0]
[7001,1066,53338,1.0]
[7001,1066,53344,1.0]
[7021,461,23055,1.0]
[7021,461,23068,1.0]
[7021,461,23074,1.0]
[7021,461,23095,1.0]
[7021,461,23099,1.0]
[7571,21,1079,1.0]
[7020,1921,96060,1.0]
[7020,1921,96084,1.0]
[7020,1921,96087,1.0]
[7020,1921,96088,1.0]
[7020,1921,96092,1.0]
[7020,1921,96100,1.0]
[6229,42,2110,1.0]
[5331,180,9013,1.0]
[5331,181,9061,1.0]
[5331,183,9197,1.0]
[5331,186,9327,1.0]
[5331,186,9346,1.0]
[7674,25,1282,1.0]
[7014,147,7355,1.0]
[7014,147,7363,1.0]
[7014,147,7375,1.0]
[7014,147,7380,1.0]
[7014,147,7388,1.0]
[7014,147,7394,1.0]
[5557,114,5737,1.0]
[5557,115,5778,1.0]
[5557,118,5949,1.0]
[7516,116,5808,1.0]
[7516,117,5864,1.0]
[7003,1006,50315,1.0]
[7003,1006,50325,1.0]
[7003,1006,50331,1.0]
[7003,1006,50343,1.0]
[7361,6,301,1.0]
[7361,8,425,1.0]
[7006,507,25371,1.0]
[7006,507,25372,1.0]
[7006,507,25375,1.0]
[7006,507,25379,1.0]
[7006,507,25390,1.0]
[7006,507,25391,1.0]
[7006,507,25399,1.0]
[6360,10,518,1.0]
[6360,10,520,1.0]
[6360,10,543,1.0]
[6360,12,631,1.0]
[6360,12,642,1.0]
[6360,13,654,1.0]
[6360,14,744,1.0]
[6360,15,773,1.0]
[6360,15,798,1.0]
[6360,16,822,1.0]
[6360,17,852,1.0]
[6360,17,894,1.0]
