[run,subrun,event,newhaspi0]
[17361,71,3581,1.0]
[17361,117,5853,1.0]
[17361,117,5856,1.0]
[17361,117,5866,1.0]
[17361,117,5878,1.0]
[17361,117,5894,1.0]
[17361,221,11076,1.0]
[17361,310,15502,1.0]
[17361,332,16618,1.0]
[17361,30,1513,1.0]
[17361,30,1525,1.0]
[17361,297,14861,1.0]
[17361,297,14890,1.0]
[17361,353,17666,1.0]
[17361,353,17672,1.0]
[17361,381,19056,1.0]
[17361,381,19078,1.0]
[17361,381,19098,1.0]
[17361,0,2,1.0]
[17361,97,4862,1.0]
[17361,244,12237,1.0]
[17361,296,14829,1.0]
[17361,296,14835,1.0]
[17361,311,15561,1.0]
[17361,311,15566,1.0]
[17361,188,9447,1.0]
[17361,234,11721,1.0]
[17361,234,11748,1.0]
[17361,4,247,1.0]
[17361,32,1642,1.0]
[17361,55,2778,1.0]
[17361,232,11606,1.0]
[17361,232,11607,1.0]
[17361,232,11615,1.0]
[17361,232,11640,1.0]
[17361,232,11650,1.0]
[17361,275,13783,1.0]
[17361,320,16007,1.0]
[17361,320,16043,1.0]
[14551,53,2667,1.0]
[14551,53,2679,1.0]
[14551,103,5187,1.0]
[14551,133,6658,1.0]
[14551,133,6660,1.0]
[14551,133,6686,1.0]
[14551,133,6697,1.0]
[14551,193,9698,1.0]
[14551,294,14741,1.0]
[14551,294,14745,1.0]
[17361,181,9067,1.0]
[17361,181,9070,1.0]
[17361,181,9077,1.0]
[17361,181,9086,1.0]
[17361,181,9095,1.0]
[17361,237,11867,1.0]
[17361,174,8707,1.0]
[17361,174,8714,1.0]
[17361,196,9811,1.0]
[17361,263,13191,1.0]
[17361,143,7174,1.0]
[17361,226,11304,1.0]
[17361,370,18515,1.0]
[17361,370,18517,1.0]
[17361,370,18527,1.0]
[17361,386,19313,1.0]
[17361,13,677,1.0]
[17361,164,8238,1.0]
[17361,164,8241,1.0]
[17361,164,8249,1.0]
[17361,239,11979,1.0]
[17361,239,11990,1.0]
[17361,239,11998,1.0]
[17361,49,2488,1.0]
[17361,141,7089,1.0]
[17361,228,11445,1.0]
[17361,2,103,1.0]
[17361,2,120,1.0]
[17361,2,131,1.0]
[17361,65,3274,1.0]
[17361,101,5054,1.0]
[17361,101,5071,1.0]
[17361,270,13512,1.0]
[17361,270,13514,1.0]
[17361,270,13539,1.0]
[17361,156,7835,1.0]
[17361,156,7838,1.0]
[17361,156,7839,1.0]
[17361,156,7841,1.0]
[17361,156,7845,1.0]
[17361,173,8659,1.0]
[17361,265,13269,1.0]
[17361,265,13293,1.0]
[17361,335,16763,1.0]
[17361,68,3401,1.0]
[17361,68,3449,1.0]
[17361,167,8390,1.0]
[17361,225,11294,1.0]
[17361,359,17973,1.0]
[17361,365,18300,1.0]
[14551,241,12052,1.0]
[14551,241,12068,1.0]
[14551,277,13852,1.0]
[14551,284,14206,1.0]
[14551,300,15005,1.0]
[14551,300,15008,1.0]
[14551,300,15011,1.0]
[14551,300,15015,1.0]
[14551,300,15021,1.0]
[14551,300,15038,1.0]
[14551,300,15050,1.0]
[14551,305,15265,1.0]
[17363,4,227,1.0]
[17363,5,281,1.0]
[17363,7,368,1.0]
[17364,68,3412,1.0]
[17364,68,3415,1.0]
[17364,115,5775,1.0]
[17364,115,5797,1.0]
[17364,62,3104,1.0]
[17364,131,6562,1.0]
[17364,131,6577,1.0]
[17364,131,6581,1.0]
[17364,133,6660,1.0]
[17364,133,6684,1.0]
[17364,38,1904,1.0]
[17364,38,1909,1.0]
[17364,38,1920,1.0]
[17364,38,1933,1.0]
[17364,61,3073,1.0]
[17364,67,3361,1.0]
[17364,72,3621,1.0]
[17364,94,4709,1.0]
[17364,94,4727,1.0]
[17364,8,416,1.0]
[17364,8,424,1.0]
[17364,8,426,1.0]
[17364,8,444,1.0]
[17364,63,3156,1.0]
[17364,63,3159,1.0]
[17364,95,4796,1.0]
[17364,106,5343,1.0]
[17364,73,3656,1.0]
[17364,74,3702,1.0]
[17364,74,3710,1.0]
[17364,155,7766,1.0]
[17364,155,7770,1.0]
[17364,155,7786,1.0]
[17364,11,559,1.0]
[17364,40,2009,1.0]
[17364,40,2011,1.0]
[17364,40,2023,1.0]
[17364,53,2669,1.0]
[17364,53,2672,1.0]
[17364,53,2697,1.0]
[17364,88,4433,1.0]
[17364,81,4057,1.0]
[17364,81,4078,1.0]
[17364,81,4098,1.0]
[17364,81,4099,1.0]
[17364,156,7806,1.0]
[17364,156,7819,1.0]
[17364,156,7831,1.0]
[17364,156,7846,1.0]
[17364,80,4048,1.0]
[17364,84,4207,1.0]
[17364,84,4250,1.0]
[17364,123,6154,1.0]
[17364,123,6165,1.0]
[17364,134,6707,1.0]
[17364,41,2068,1.0]
[17364,47,2361,1.0]
[17364,47,2387,1.0]
[17364,47,2392,1.0]
[17364,47,2398,1.0]
[14552,58,2918,1.0]
[14552,58,2926,1.0]
[17364,153,7673,1.0]
[17364,153,7681,1.0]
[17364,9,451,1.0]
[17364,9,462,1.0]
[17364,12,611,1.0]
[17364,12,623,1.0]
[17364,12,625,1.0]
[17364,12,643,1.0]
[17364,23,1162,1.0]
[17364,23,1164,1.0]
[17364,23,1183,1.0]
[17364,98,4947,1.0]
[17364,109,5478,1.0]
[17364,109,5485,1.0]
[17364,152,7613,1.0]
[17364,152,7645,1.0]
[17364,154,7706,1.0]
[17365,13,660,1.0]
[17365,13,662,1.0]
[17365,39,1961,1.0]
[17365,31,1566,1.0]
[17365,31,1581,1.0]
[17365,31,1587,1.0]
[17365,36,1840,1.0]
[17365,98,4947,1.0]
[17365,46,2337,1.0]
[17365,46,2347,1.0]
[17365,52,2626,1.0]
[17365,52,2641,1.0]
[17365,63,3161,1.0]
[17365,63,3187,1.0]
[17365,110,5517,1.0]
[17365,110,5521,1.0]
[17365,110,5529,1.0]
[17365,112,5635,1.0]
[17365,28,1403,1.0]
[17365,28,1404,1.0]
[17365,74,3739,1.0]
[17365,117,5852,1.0]
[17365,117,5866,1.0]
[17365,117,5867,1.0]
[17365,12,603,1.0]
[17365,12,614,1.0]
[17365,12,617,1.0]
[17365,12,623,1.0]
[17365,12,629,1.0]
[17365,37,1900,1.0]
[17365,67,3354,1.0]
[17365,71,3558,1.0]
[17365,71,3561,1.0]
[17365,100,5009,1.0]
[17365,100,5014,1.0]
[17365,100,5026,1.0]
[17365,100,5029,1.0]
[17365,100,5039,1.0]
[17365,7,357,1.0]
[17365,7,375,1.0]
[17365,34,1720,1.0]
[17365,34,1747,1.0]
[17365,86,4304,1.0]
[17365,86,4334,1.0]
[17365,8,413,1.0]
[17365,10,524,1.0]
[17365,10,527,1.0]
[17365,70,3543,1.0]
[17365,78,3937,1.0]
[17365,78,3941,1.0]
[17365,111,5588,1.0]
[14552,9,468,1.0]
[14552,9,476,1.0]
[14552,41,2056,1.0]
[14552,68,3425,1.0]
[14552,76,3849,1.0]
[14552,94,4716,1.0]
[17365,9,466,1.0]
[17365,9,473,1.0]
[17365,47,2351,1.0]
[17365,47,2357,1.0]
[17365,47,2380,1.0]
[17365,47,2388,1.0]
[17365,47,2393,1.0]
[17365,47,2397,1.0]
[17365,119,5951,1.0]
[17365,119,5963,1.0]
[17365,122,6112,1.0]
[17365,15,754,1.0]
[17365,15,786,1.0]
[17365,33,1669,1.0]
[17365,33,1691,1.0]
[17365,118,5909,1.0]
[17365,118,5930,1.0]
[17365,23,1159,1.0]
[17365,23,1178,1.0]
[17365,30,1533,1.0]
[17365,84,4233,1.0]
[17365,84,4246,1.0]
[17365,92,4643,1.0]
[17365,92,4644,1.0]
[17365,92,4650,1.0]
[17365,40,2007,1.0]
[17365,51,2599,1.0]
[17365,60,3005,1.0]
[17365,60,3018,1.0]
[17365,60,3028,1.0]
[17365,60,3047,1.0]
[17365,102,5103,1.0]
[17365,102,5143,1.0]
[17365,104,5211,1.0]
[17365,104,5212,1.0]
[17365,104,5219,1.0]
[17365,104,5224,1.0]
[17365,104,5234,1.0]
[17365,66,3301,1.0]
[17365,66,3320,1.0]
[17365,17,852,1.0]
[17365,64,3236,1.0]
[17365,64,3249,1.0]
[17366,9,475,1.0]
[17366,9,485,1.0]
[17366,9,491,1.0]
[17366,21,1058,1.0]
[17366,21,1095,1.0]
[17366,22,1118,1.0]
[17366,22,1133,1.0]
[17366,28,1405,1.0]
[17366,5,259,1.0]
[17366,7,399,1.0]
[17366,6,307,1.0]
[17366,6,315,1.0]
[17366,26,1314,1.0]
[17366,38,1945,1.0]
[17366,0,22,1.0]
[17366,0,49,1.0]
[17366,39,1995,1.0]
[17366,48,2420,1.0]
[17366,48,2448,1.0]
[14552,4,206,1.0]
[14552,55,2758,1.0]
[14552,55,2773,1.0]
[14552,55,2786,1.0]
[14552,107,5354,1.0]
[17367,110,5523,1.0]
[17367,110,5539,1.0]
[17367,110,5549,1.0]
[17367,151,7590,1.0]
[17367,151,7592,1.0]
[17367,12,604,1.0]
[17367,34,1726,1.0]
[17367,104,5234,1.0]
[17367,123,6177,1.0]
[17367,123,6184,1.0]
[17367,123,6199,1.0]
[17367,158,7924,1.0]
[17367,158,7948,1.0]
[17367,26,1341,1.0]
[17367,52,2608,1.0]
[17367,52,2616,1.0]
[17367,80,4032,1.0]
[17367,109,5458,1.0]
[17367,109,5496,1.0]
[17367,19,977,1.0]
[17367,36,1836,1.0]
[17367,36,1848,1.0]
[17367,142,7137,1.0]
[17367,128,6407,1.0]
[17367,163,8172,1.0]
[17367,4,204,1.0]
[17367,145,7251,1.0]
[17367,145,7284,1.0]
[17367,145,7290,1.0]
[17367,147,7354,1.0]
[17367,147,7358,1.0]
[17367,7,357,1.0]
[17367,7,358,1.0]
[17367,7,374,1.0]
[17367,7,378,1.0]
[17367,7,386,1.0]
[17367,7,394,1.0]
[17367,22,1150,1.0]
[17367,92,4623,1.0]
[17367,97,4855,1.0]
[17367,127,6362,1.0]
[17367,127,6398,1.0]
[17367,32,1603,1.0]
[17367,114,5736,1.0]
[17367,114,5742,1.0]
[17367,129,6470,1.0]
[17367,150,7523,1.0]
[17367,162,8117,1.0]
[17369,37,1889,1.0]
[14151,35,1771,1.0]
[14151,35,1780,1.0]
[14151,35,1793,1.0]
[14151,63,3161,1.0]
[14151,63,3170,1.0]
[14151,63,3172,1.0]
[14151,88,4416,1.0]
[14151,88,4428,1.0]
[14151,92,4611,1.0]
[14151,122,6140,1.0]
[14553,19,954,1.0]
[14553,19,960,1.0]
[14553,183,9182,1.0]
[14553,183,9195,1.0]
[17369,5,269,1.0]
[17369,15,753,1.0]
[17369,15,754,1.0]
[17369,15,761,1.0]
[17369,29,1474,1.0]
[17369,29,1476,1.0]
[17369,29,1490,1.0]
[17370,19,998,1.0]
[17370,27,1391,1.0]
[17370,46,2312,1.0]
[17370,47,2377,1.0]
[17370,49,2458,1.0]
[17370,49,2462,1.0]
[17370,8,416,1.0]
[17370,11,572,1.0]
[17370,16,802,1.0]
[17370,18,945,1.0]
[17370,21,1063,1.0]
[17370,37,1887,1.0]
[17370,1,56,1.0]
[17370,1,57,1.0]
[17370,1,58,1.0]
[17370,13,658,1.0]
[17370,13,673,1.0]
[17370,48,2408,1.0]
[17370,48,2412,1.0]
[17370,48,2413,1.0]
[17370,48,2423,1.0]
[17370,48,2437,1.0]
[17370,48,2443,1.0]
[17370,64,3227,1.0]
[17370,64,3234,1.0]
[17370,64,3238,1.0]
[17370,34,1703,1.0]
[17370,34,1721,1.0]
[17370,34,1741,1.0]
[17371,36,1802,1.0]
[17371,36,1814,1.0]
[17371,36,1843,1.0]
[17371,92,4621,1.0]
[17371,92,4632,1.0]
[17371,172,8629,1.0]
[17371,178,8945,1.0]
[17371,373,18667,1.0]
[17371,373,18690,1.0]
[17371,31,1553,1.0]
[17371,126,6302,1.0]
[17371,126,6329,1.0]
[17371,162,8130,1.0]
[17371,298,14902,1.0]
[17371,298,14930,1.0]
[17371,389,19492,1.0]
[17371,461,23092,1.0]
[17371,273,13676,1.0]
[17371,400,20018,1.0]
[17371,433,21669,1.0]
[17371,433,21684,1.0]
[17371,152,7633,1.0]
[17371,47,2351,1.0]
[17371,47,2379,1.0]
[17371,47,2385,1.0]
[17371,105,5255,1.0]
[17371,105,5282,1.0]
[17371,125,6294,1.0]
[17371,357,17885,1.0]
[17371,413,20674,1.0]
[17371,471,23575,1.0]
[17371,471,23593,1.0]
[14553,265,13289,1.0]
[17371,187,9358,1.0]
[17371,187,9368,1.0]
[17371,239,11952,1.0]
[17371,239,11953,1.0]
[17371,239,11967,1.0]
[17371,538,26920,1.0]
[17371,538,26927,1.0]
[17371,538,26940,1.0]
[17371,13,651,1.0]
[17371,13,665,1.0]
[17371,13,680,1.0]
[17371,13,696,1.0]
[17371,424,21201,1.0]
[17371,424,21234,1.0]
[17371,43,2154,1.0]
[17371,201,10051,1.0]
[17371,278,13917,1.0]
[17371,340,17033,1.0]
[17371,467,23386,1.0]
[17371,68,3431,1.0]
[17371,68,3433,1.0]
[17371,68,3444,1.0]
[17371,114,5726,1.0]
[17371,145,7281,1.0]
[17371,362,18110,1.0]
[17371,362,18116,1.0]
[17371,362,18137,1.0]
[17371,372,18616,1.0]
[17371,372,18622,1.0]
[17371,372,18624,1.0]
[17371,455,22782,1.0]
[17371,17,866,1.0]
[17371,17,886,1.0]
[17371,17,889,1.0]
[17371,17,899,1.0]
[17371,23,1165,1.0]
[17371,23,1168,1.0]
[17371,132,6627,1.0]
[17371,132,6629,1.0]
[17371,132,6637,1.0]
[17371,132,6649,1.0]
[17371,288,14445,1.0]
[17371,313,15699,1.0]
[17371,379,18979,1.0]
[17371,529,26500,1.0]
[17371,545,27266,1.0]
[17371,122,6108,1.0]
[17371,122,6126,1.0]
[17371,122,6128,1.0]
[17371,136,6834,1.0]
[17371,359,17975,1.0]
[17371,500,25024,1.0]
[17371,8,433,1.0]
[17371,91,4573,1.0]
[17371,91,4581,1.0]
[17371,237,11883,1.0]
[17371,358,17915,1.0]
[17371,358,17920,1.0]
[17371,358,17946,1.0]
[17371,440,22009,1.0]
[17371,440,22025,1.0]
[17371,475,23789,1.0]
[17371,475,23799,1.0]
[17371,492,24637,1.0]
[17371,496,24802,1.0]
[17371,496,24814,1.0]
[17371,496,24823,1.0]
[14553,127,6351,1.0]
[14553,144,7230,1.0]
[14553,254,12714,1.0]
[14553,286,14323,1.0]
[17371,7,358,1.0]
[17371,76,3814,1.0]
[17371,76,3820,1.0]
[17371,76,3844,1.0]
[17371,165,8263,1.0]
[17371,165,8283,1.0]
[17371,189,9498,1.0]
[17371,292,14629,1.0]
[17371,54,2710,1.0]
[17371,534,26718,1.0]
[17371,534,26735,1.0]
[17371,541,27065,1.0]
[17371,541,27076,1.0]
[17371,541,27078,1.0]
[17371,541,27087,1.0]
[17371,541,27098,1.0]
[17371,554,27713,1.0]
[17371,554,27726,1.0]
[17371,460,23001,1.0]
[17371,460,23002,1.0]
[17371,469,23457,1.0]
[17371,469,23474,1.0]
[17371,519,26000,1.0]
[17371,124,6220,1.0]
[17371,489,24455,1.0]
[17371,489,24470,1.0]
[17371,537,26900,1.0]
[17371,156,7834,1.0]
[17371,348,17429,1.0]
[17371,348,17436,1.0]
[17371,411,20552,1.0]
[17371,411,20565,1.0]
[17371,411,20577,1.0]
[17371,411,20600,1.0]
[17371,485,24261,1.0]
[17371,57,2862,1.0]
[17371,57,2865,1.0]
[17371,57,2873,1.0]
[17371,190,9547,1.0]
[17371,388,19449,1.0]
[17371,438,21901,1.0]
[17371,438,21914,1.0]
[17371,42,2143,1.0]
[17371,42,2146,1.0]
[17371,65,3257,1.0]
[17371,65,3259,1.0]
[17371,26,1311,1.0]
[17371,71,3564,1.0]
[17371,71,3574,1.0]
[17371,131,6560,1.0]
[17371,131,6579,1.0]
[17371,195,9754,1.0]
[17371,195,9765,1.0]
[17371,195,9775,1.0]
[17371,195,9799,1.0]
[17371,266,13306,1.0]
[17371,266,13314,1.0]
[17371,266,13335,1.0]
[17371,266,13343,1.0]
[17371,266,13344,1.0]
[17371,374,18719,1.0]
[17371,374,18730,1.0]
[17371,527,26360,1.0]
[17371,200,10026,1.0]
[17371,200,10033,1.0]
[17371,200,10044,1.0]
[17371,284,14204,1.0]
[17371,284,14218,1.0]
[17371,284,14238,1.0]
[17371,394,19728,1.0]
[14553,260,13021,1.0]
[14553,260,13036,1.0]
[14553,273,13661,1.0]
[14553,273,13685,1.0]
[14553,273,13689,1.0]
[17371,524,26209,1.0]
[17371,524,26222,1.0]
[17371,540,27041,1.0]
[17371,32,1623,1.0]
[17371,504,25204,1.0]
[17371,522,26121,1.0]
[17371,522,26150,1.0]
[17371,11,565,1.0]
[17371,272,13610,1.0]
[17371,328,16410,1.0]
[17371,472,23602,1.0]
[17371,472,23608,1.0]
[17371,472,23613,1.0]
[17371,472,23646,1.0]
[17371,64,3247,1.0]
[17371,203,10194,1.0]
[17371,225,11298,1.0]
[17371,285,14274,1.0]
[17371,3,185,1.0]
[17371,44,2211,1.0]
[17371,44,2248,1.0]
[17371,94,4709,1.0]
[17371,245,12262,1.0]
[17371,290,14515,1.0]
[17371,290,14522,1.0]
[17371,384,19245,1.0]
[17371,444,22219,1.0]
[17371,444,22229,1.0]
[17371,160,8014,1.0]
[17371,182,9149,1.0]
[17371,226,11330,1.0]
[17371,226,11332,1.0]
[17371,56,2812,1.0]
[17371,247,12365,1.0]
[17371,247,12366,1.0]
[17371,247,12380,1.0]
[17371,320,16043,1.0]
[17371,449,22456,1.0]
[17371,449,22482,1.0]
[17371,449,22492,1.0]
[17371,52,2608,1.0]
[17371,218,10922,1.0]
[17371,218,10944,1.0]
[17371,274,13703,1.0]
[17371,350,17528,1.0]
[17371,350,17541,1.0]
[17371,0,25,1.0]
[17371,73,3660,1.0]
[17371,73,3672,1.0]
[17371,253,12651,1.0]
[17371,253,12658,1.0]
[17371,253,12692,1.0]
[17371,264,13217,1.0]
[17371,380,19012,1.0]
[14553,4,210,1.0]
[14553,113,5682,1.0]
[14553,279,13989,1.0]
[14553,289,14456,1.0]
[17371,45,2268,1.0]
[17371,271,13580,1.0]
[17371,25,1258,1.0]
[17371,70,3503,1.0]
[17371,70,3526,1.0]
[17371,307,15373,1.0]
[17371,307,15390,1.0]
[17371,213,10685,1.0]
[17371,213,10692,1.0]
[17371,536,26825,1.0]
[17371,536,26848,1.0]
[17371,127,6385,1.0]
[17371,166,8315,1.0]
[17371,166,8330,1.0]
[17371,405,20275,1.0]
[17371,408,20407,1.0]
[17371,408,20419,1.0]
[17371,459,22983,1.0]
[17371,506,25343,1.0]
[17371,177,8871,1.0]
[17371,177,8879,1.0]
[17371,177,8883,1.0]
[17371,194,9718,1.0]
[17371,335,16763,1.0]
[17371,335,16780,1.0]
[17371,416,20837,1.0]
[17372,4,235,1.0]
[17372,61,3060,1.0]
[17372,64,3206,1.0]
[17372,69,3461,1.0]
[17372,73,3691,1.0]
[17372,78,3925,1.0]
[17372,9,467,1.0]
[17372,68,3437,1.0]
[17372,81,4100,1.0]
[17372,84,4241,1.0]
[17372,84,4248,1.0]
[17372,100,5013,1.0]
[17372,100,5020,1.0]
[17372,101,5091,1.0]
[17372,14,738,1.0]
[17372,35,1765,1.0]
[17372,35,1771,1.0]
[17372,35,1794,1.0]
[17372,48,2424,1.0]
[17372,94,4702,1.0]
[17372,94,4728,1.0]
[17372,15,754,1.0]
[17372,15,763,1.0]
[17372,21,1072,1.0]
[17372,21,1080,1.0]
[17372,55,2762,1.0]
[17372,55,2788,1.0]
[17372,107,5351,1.0]
[14553,288,14415,1.0]
[14553,288,14432,1.0]
[17372,49,2465,1.0]
[17372,49,2484,1.0]
[17372,65,3280,1.0]
[17372,77,3896,1.0]
[17372,80,4003,1.0]
[17372,80,4006,1.0]
[17372,80,4015,1.0]
[17372,80,4032,1.0]
[17372,80,4041,1.0]
[17372,40,2016,1.0]
[17372,46,2329,1.0]
[17372,71,3568,1.0]
[17372,71,3581,1.0]
[17372,71,3587,1.0]
[17372,71,3600,1.0]
[17372,98,4916,1.0]
[17372,98,4923,1.0]
[17372,98,4942,1.0]
[17372,98,4949,1.0]
[17372,118,5927,1.0]
[17372,118,5934,1.0]
[17372,118,5947,1.0]
[17372,23,1153,1.0]
[17372,117,5856,1.0]
[17372,117,5868,1.0]
[17372,117,5887,1.0]
[17372,123,6171,1.0]
[17372,123,6186,1.0]
[17372,41,2056,1.0]
[17372,41,2068,1.0]
[17372,45,2269,1.0]
[17372,79,3979,1.0]
[17372,79,3984,1.0]
[17372,110,5519,1.0]
[17372,110,5521,1.0]
[17372,110,5530,1.0]
[17372,125,6272,1.0]
[17372,125,6276,1.0]
[17372,125,6283,1.0]
[17372,125,6294,1.0]
[17372,0,12,1.0]
[17372,0,39,1.0]
[17372,0,40,1.0]
[17372,90,4544,1.0]
[17372,91,4598,1.0]
[17372,34,1703,1.0]
[17372,34,1706,1.0]
[17372,34,1716,1.0]
[17372,34,1721,1.0]
[17372,39,1962,1.0]
[17372,42,2109,1.0]
[17372,42,2133,1.0]
[17372,95,4753,1.0]
[17372,95,4785,1.0]
[17372,102,5110,1.0]
[17373,31,1581,1.0]
[17373,191,9564,1.0]
[17373,196,9804,1.0]
[17373,39,1973,1.0]
[17373,39,1988,1.0]
[17373,62,3106,1.0]
[17373,62,3107,1.0]
[17373,130,6508,1.0]
[17373,130,6531,1.0]
[17373,130,6534,1.0]
[17373,146,7316,1.0]
[17373,146,7325,1.0]
[17373,64,3205,1.0]
[17373,64,3227,1.0]
[17373,65,3260,1.0]
[17373,65,3262,1.0]
[17373,65,3266,1.0]
[17373,65,3269,1.0]
[17373,65,3283,1.0]
[17373,67,3353,1.0]
[17373,67,3372,1.0]
[17373,78,3937,1.0]
[17373,78,3950,1.0]
[14553,89,4471,1.0]
[14553,109,5463,1.0]
[14553,136,6826,1.0]
[14553,136,6829,1.0]
[14553,136,6848,1.0]
[14553,188,9445,1.0]
[14553,215,10787,1.0]
[17373,11,589,1.0]
[17373,60,3031,1.0]
[17373,60,3047,1.0]
[17373,105,5254,1.0]
[17373,105,5274,1.0]
[17373,105,5291,1.0]
[17373,105,5296,1.0]
[17373,161,8078,1.0]
[17373,161,8082,1.0]
[17373,161,8088,1.0]
[17373,190,9526,1.0]
[17373,20,1005,1.0]
[17373,20,1024,1.0]
[17373,34,1721,1.0]
[17373,35,1795,1.0]
[17373,68,3430,1.0]
[17373,175,8770,1.0]
[17373,175,8792,1.0]
[17373,12,610,1.0]
[17373,14,714,1.0]
[17373,28,1420,1.0]
[17373,156,7816,1.0]
[17373,156,7818,1.0]
[17373,45,2273,1.0]
[17373,45,2278,1.0]
[17373,45,2287,1.0]
[17373,56,2834,1.0]
[17373,155,7752,1.0]
[17373,155,7763,1.0]
[17373,155,7791,1.0]
[17373,72,3623,1.0]
[17373,72,3630,1.0]
[17373,178,8933,1.0]
[17373,194,9708,1.0]
[17373,194,9718,1.0]
[17373,194,9720,1.0]
[17373,207,10354,1.0]
[17373,207,10359,1.0]
[17373,123,6179,1.0]
[17373,123,6196,1.0]
[17373,139,6958,1.0]
[17373,139,6963,1.0]
[17373,139,6982,1.0]
[17373,139,6995,1.0]
[17373,164,8213,1.0]
[17373,164,8224,1.0]
[17373,7,358,1.0]
[17373,7,389,1.0]
[17373,8,418,1.0]
[17373,8,439,1.0]
[17373,55,2756,1.0]
[17373,55,2785,1.0]
[17373,55,2792,1.0]
[17373,75,3783,1.0]
[17373,75,3794,1.0]
[17373,94,4748,1.0]
[17373,121,6054,1.0]
[17373,121,6091,1.0]
[17373,172,8605,1.0]
[17373,203,10172,1.0]
[17373,80,4011,1.0]
[17373,80,4046,1.0]
[17373,168,8414,1.0]
[17373,168,8433,1.0]
[17373,168,8446,1.0]
[17373,181,9054,1.0]
[17373,0,4,1.0]
[17373,0,18,1.0]
[17373,29,1468,1.0]
[17373,29,1496,1.0]
[17373,33,1652,1.0]
[17373,33,1669,1.0]
[17373,33,1682,1.0]
[14553,66,3321,1.0]
[14553,218,10929,1.0]
[14553,218,10933,1.0]
[17373,40,2011,1.0]
[17373,40,2044,1.0]
[17373,83,4154,1.0]
[17373,138,6929,1.0]
[17373,173,8663,1.0]
[17373,173,8678,1.0]
[17373,182,9143,1.0]
[17373,182,9148,1.0]
[17373,82,4150,1.0]
[17373,84,4212,1.0]
[17373,90,4532,1.0]
[17373,90,4538,1.0]
[17373,90,4547,1.0]
[17373,158,7910,1.0]
[17373,158,7926,1.0]
[17373,158,7948,1.0]
[17379,7,370,1.0]
[17379,7,388,1.0]
[17379,9,470,1.0]
[17379,18,901,1.0]
[17379,18,906,1.0]
[17379,23,1163,1.0]
[17379,26,1342,1.0]
[17379,26,1349,1.0]
[17379,1,87,1.0]
[17379,3,152,1.0]
[17379,3,170,1.0]
[17379,12,613,1.0]
[17379,12,633,1.0]
[17379,12,639,1.0]
[17379,13,668,1.0]
[17379,27,1357,1.0]
[17379,27,1366,1.0]
[17379,27,1375,1.0]
[17380,13,655,1.0]
[17380,13,667,1.0]
[17380,13,673,1.0]
[17380,36,1808,1.0]
[17380,36,1840,1.0]
[17380,36,1847,1.0]
[17380,39,1953,1.0]
[17380,42,2133,1.0]
[17380,29,1469,1.0]
[17380,29,1494,1.0]
[17380,31,1566,1.0]
[17380,35,1772,1.0]
[17380,35,1787,1.0]
[17380,43,2163,1.0]
[17380,43,2170,1.0]
[17380,43,2173,1.0]
[17380,4,212,1.0]
[17380,4,222,1.0]
[17380,12,643,1.0]
[17380,17,865,1.0]
[17380,30,1513,1.0]
[17380,30,1517,1.0]
[17380,0,23,1.0]
[17380,0,25,1.0]
[17380,8,437,1.0]
[17380,45,2278,1.0]
[17380,45,2281,1.0]
[17380,55,2771,1.0]
[17382,10,507,1.0]
[17382,10,518,1.0]
[17382,23,1185,1.0]
[17382,23,1195,1.0]
[17382,27,1364,1.0]
[17382,27,1387,1.0]
[17382,6,303,1.0]
[17382,6,307,1.0]
[17382,26,1306,1.0]
[17382,32,1615,1.0]
[14553,11,586,1.0]
[14553,137,6896,1.0]
[14553,236,11814,1.0]
[14553,236,11836,1.0]
[17383,47,2354,1.0]
[17383,47,2380,1.0]
[17383,47,2392,1.0]
[17383,53,2673,1.0]
[17383,180,9010,1.0]
[17383,284,14203,1.0]
[17383,284,14240,1.0]
[17383,173,8652,1.0]
[17383,173,8668,1.0]
[17383,236,11818,1.0]
[17383,236,11834,1.0]
[17383,269,13467,1.0]
[17383,523,26157,1.0]
[17383,59,2973,1.0]
[17383,59,2987,1.0]
[17383,66,3331,1.0]
[17383,66,3344,1.0]
[17383,231,11577,1.0]
[17383,231,11585,1.0]
[17383,313,15651,1.0]
[17383,433,21685,1.0]
[17383,435,21763,1.0]
[17383,60,3021,1.0]
[17383,69,3480,1.0]
[17383,285,14290,1.0]
[17383,360,18010,1.0]
[17383,439,21970,1.0]
[17383,439,21971,1.0]
[17383,439,21976,1.0]
[17383,40,2014,1.0]
[17383,40,2045,1.0]
[17383,40,2048,1.0]
[17383,167,8390,1.0]
[17383,222,11122,1.0]
[17383,535,26786,1.0]
[17383,540,27017,1.0]
[17383,32,1626,1.0]
[17383,32,1644,1.0]
[17383,83,4152,1.0]
[17383,104,5210,1.0]
[17383,104,5218,1.0]
[17383,104,5244,1.0]
[17383,421,21089,1.0]
[17383,421,21092,1.0]
[17383,7,383,1.0]
[17383,81,4059,1.0]
[17383,81,4065,1.0]
[17383,150,7508,1.0]
[17383,150,7510,1.0]
[17383,442,22130,1.0]
[17383,442,22143,1.0]
[17383,442,22149,1.0]
[17383,92,4601,1.0]
[17383,92,4617,1.0]
[17383,92,4622,1.0]
[17383,151,7578,1.0]
[17383,270,13504,1.0]
[17383,270,13525,1.0]
[17383,270,13538,1.0]
[17383,312,15616,1.0]
[17383,312,15622,1.0]
[17383,387,19351,1.0]
